work_wikidata_id,work_name,work_type,release_or_first_broadcast_date,location_wikidata_id,location_name,latitude,longitude,address,episode_timecode_start,episode_timecode_end,imdb_id,tmdb_movie_id,tmdb_tv_id,wikidata_work_url,wikidata_location_url,data_source
Q6820409,圣诞快乐，憨豆先生,Christmas episode,1992-12-29,Q2321706,泰晤士河畔金斯頓,51.4103,-0.2995,,,,tt0365495,931452,,https://www.wikidata.org/wiki/Q6820409,https://www.wikidata.org/wiki/Q2321706,Wikidata P915/P625/P6375/P577
Q3079187,太空博物館,Doctor Who serial,1965-04-24,Q72081,伊灵制作公司,51.509166666,-0.3075,,,,,,,https://www.wikidata.org/wiki/Q3079187,https://www.wikidata.org/wiki/Q72081,Wikidata P915/P625/P6375/P577
Q6424778,Kochadaiyaan,animated film,2014-05-22,Q84,伦敦,51.507222222,-0.1275,,,,tt2339505,256968,,https://www.wikidata.org/wiki/Q6424778,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q6424778,Kochadaiyaan,animated film,2014-05-22,Q661896,松木制片厂,51.548611111,-0.535,,,,tt2339505,256968,,https://www.wikidata.org/wiki/Q6424778,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q318428,酷狗宝贝之魔兔诅咒,animated film,2005-09-04,Q21,英格兰,53.0,-1.0,,,,tt0312004,533,,https://www.wikidata.org/wiki/Q318428,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q1131791,黄色潜水艇,animated film,1968-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0063823,12105,,https://www.wikidata.org/wiki/Q1131791,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q752301,鼠國流浪記,animated film,2006-10-22,Q84,伦敦,51.507222222,-0.1275,,,,tt0424095,11619,,https://www.wikidata.org/wiki/Q752301,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q30931,007之择日而亡,film,2002-01-01,Q107356897,Penbryn Beach,52.1441,-4.4964,,,,tt0246460,36669,,https://www.wikidata.org/wiki/Q30931,https://www.wikidata.org/wiki/Q107356897,Wikidata P915/P625/P6375/P577
Q30931,007之择日而亡,film,2002-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0246460,36669,,https://www.wikidata.org/wiki/Q30931,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q30931,007之择日而亡,film,2002-01-01,Q4545538,艾伯特·布洛克里的007舞台,51.55,-0.535,,,,tt0246460,36669,,https://www.wikidata.org/wiki/Q30931,https://www.wikidata.org/wiki/Q4545538,Wikidata P915/P625/P6375/P577
Q19089,007之黄金眼,film,1995-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0113189,710,,https://www.wikidata.org/wiki/Q19089,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q19089,007之黄金眼,film,1995-01-01,Q21,英格兰,53.0,-1.0,,,,tt0113189,710,,https://www.wikidata.org/wiki/Q19089,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q151904,007大战皇家赌场,film,2006-11-14,Q84,伦敦,51.507222222,-0.1275,,,,tt0381061,36557,,https://www.wikidata.org/wiki/Q151904,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q151904,007大战皇家赌场,film,2006-11-14,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0381061,36557,,https://www.wikidata.org/wiki/Q151904,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q7754924,The Old Vic Tunnels,51.5022,-0.1096,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q7754924,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q84,伦敦,51.507222222,-0.1275,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q3649486,卡多根广场,51.4953,-0.160556,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q3649486,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q180788,国家美术馆,51.508888888,-0.128333333,"Trafalgar Square, London WC2N 5DN",,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q180788,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q1753590,旧皇家海军学院,51.483666666,-0.005944444,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q1753590,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q661896,松木制片厂,51.548611111,-0.535,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q795322,查令十字站,51.508055555,-0.124722222,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q795322,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q956688,格伦科,56.6828,-5.10598,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q956688,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q5648547,格伦科高地,51.1646,-0.7357,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q5648547,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q164946,聖巴多羅買醫院,51.5177,-0.100519,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q164946,Wikidata P915/P625/P6375/P577
Q4941,007大破天幕杀机,film,2012-10-23,Q723336,雅士谷馬場,51.4161,-0.676944,,,,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941,https://www.wikidata.org/wiki/Q723336,Wikidata P915/P625/P6375/P577
Q181540,007大破量子危机,film,2008-10-29,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0830515,10764,,https://www.wikidata.org/wiki/Q181540,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q3494229,Spring Gardens,51.5065,-0.1279,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q3494229,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q84,伦敦,51.507222222,-0.1275,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q154322,伦敦/南岸,51.504166666,-0.116666666,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q154322,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q1453586,共濟會大廳,51.5151,-0.121,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q1453586,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q198536,军情六处总部,51.487222222,-0.124166666,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q198536,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q41225,大本钟,51.50067,-0.12457,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q41225,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q5933,威斯敏斯特教堂,51.4994,-0.127367,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q5933,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q1093950,市政廳 (大倫敦),51.504722222,-0.078333333,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q1093950,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q208181,布莱尼姆宫,51.841362665,-1.360948307,"Blenheim Palace, Woodstock, Oxfordshire, OX20 1UL",,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q208181,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q661896,松木制片厂,51.548611111,-0.535,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q359256,水師提督門,51.506758333,-0.128691666,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q359256,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q19686,泰晤士河,51.694444444,-2.029722222,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q19686,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q129143,特拉法加广场,51.508055555,-0.128055555,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q129143,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q124233,米尔班克,51.4995,-0.1333,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q124233,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q188801,肯辛顿-切尔西区,51.502222222,-0.195277777,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q188801,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q1130666,蘭貝斯橋,51.494636,-0.123877,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q1130666,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q456960,西敏橋,51.500833333,-0.121944444,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q456960,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q7989130,西敏橋路,51.4984,-0.10819,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q7989130,Wikidata P915/P625/P6375/P577
Q18602670,007：惡魔四伏,film,2015-10-26,Q215354,诺丁山,51.5096,-0.2043,,,,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670,https://www.wikidata.org/wiki/Q215354,Wikidata P915/P625/P6375/P577
Q21534241,007：生死交戰,film,2021-09-28,Q17570947,Ardverikie House,56.9557,-4.4537,,,,tt2382320,370172,,https://www.wikidata.org/wiki/Q21534241,https://www.wikidata.org/wiki/Q17570947,Wikidata P915/P625/P6375/P577
Q21534241,007：生死交戰,film,2021-09-28,Q84,伦敦,51.507222222,-0.1275,,,,tt2382320,370172,,https://www.wikidata.org/wiki/Q21534241,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q21534241,007：生死交戰,film,2021-09-28,Q1025953,凱恩戈姆山國家公園,57.0833,-3.66667,,,,tt2382320,370172,,https://www.wikidata.org/wiki/Q21534241,https://www.wikidata.org/wiki/Q1025953,Wikidata P915/P625/P6375/P577
Q21534241,007：生死交戰,film,2021-09-28,Q6664933,拉根湖,56.948055555,-4.49,,,,tt2382320,370172,,https://www.wikidata.org/wiki/Q21534241,https://www.wikidata.org/wiki/Q6664933,Wikidata P915/P625/P6375/P577
Q21534241,007：生死交戰,film,2021-09-28,Q661896,松木制片厂,51.548611111,-0.535,,,,tt2382320,370172,,https://www.wikidata.org/wiki/Q21534241,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q21534241,007：生死交戰,film,2021-09-28,Q790938,阿维莫尔,57.194,-3.823,,,,tt2382320,370172,,https://www.wikidata.org/wiki/Q21534241,https://www.wikidata.org/wiki/Q790938,Wikidata P915/P625/P6375/P577
Q591272,007：皇家赌场,film,1967-04-14,Q4649056,A24 road,51.2065,-0.331,,,,tt0061452,12208,,https://www.wikidata.org/wiki/Q591272,https://www.wikidata.org/wiki/Q4649056,Wikidata P915/P625/P6375/P577
Q591272,007：皇家赌场,film,1967-04-14,Q956090,Mereworth Castle,51.2539,0.3902,,,,tt0061452,12208,,https://www.wikidata.org/wiki/Q591272,https://www.wikidata.org/wiki/Q956090,Wikidata P915/P625/P6375/P577
Q591272,007：皇家赌场,film,1967-04-14,Q169101,唐宁街10号,51.503333333,-0.127777777,,,,tt0061452,12208,,https://www.wikidata.org/wiki/Q591272,https://www.wikidata.org/wiki/Q169101,Wikidata P915/P625/P6375/P577
Q591272,007：皇家赌场,film,1967-04-14,Q1009402,基林,56.466,-4.318,,,,tt0061452,12208,,https://www.wikidata.org/wiki/Q591272,https://www.wikidata.org/wiki/Q1009402,Wikidata P915/P625/P6375/P577
Q591272,007：皇家赌场,film,1967-04-14,Q783210,布拉克内尔,51.416,-0.749,,,,tt0061452,12208,,https://www.wikidata.org/wiki/Q591272,https://www.wikidata.org/wiki/Q783210,Wikidata P915/P625/P6375/P577
Q591272,007：皇家赌场,film,1967-04-14,Q2529554,旧温莎,51.46,-0.586,,,,tt0061452,12208,,https://www.wikidata.org/wiki/Q591272,https://www.wikidata.org/wiki/Q2529554,Wikidata P915/P625/P6375/P577
Q591272,007：皇家赌场,film,1967-04-14,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0061452,12208,,https://www.wikidata.org/wiki/Q591272,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q591272,007：皇家赌场,film,1967-04-14,Q214820,白厅,51.504166666,-0.126388888,,,,tt0061452,12208,,https://www.wikidata.org/wiki/Q591272,https://www.wikidata.org/wiki/Q214820,Wikidata P915/P625/P6375/P577
Q127324468,0時盜數,film,2025-09-05,Q84,伦敦,51.507222222,-0.1275,,,,tt31189814,1242265,,https://www.wikidata.org/wiki/Q127324468,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q8594,101真狗,film,1996-11-27,Q84,伦敦,51.507222222,-0.1275,,,,tt0115433,11674,,https://www.wikidata.org/wiki/Q8594,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q165847,102斑點狗,film,2000-11-22,Q21,英格兰,53.0,-1.0,,,,tt0211181,10481,,https://www.wikidata.org/wiki/Q165847,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q5473919,14 Days with Victor,film,2010-10-30,Q84,伦敦,51.507222222,-0.1275,,,,tt1576360,169384,,https://www.wikidata.org/wiki/Q5473919,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q203560,1408,film,2007-06-22,Q84,伦敦,51.507222222,-0.1275,,,,tt0450385,3021,,https://www.wikidata.org/wiki/Q203560,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q203560,1408,film,2007-06-22,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0450385,3021,,https://www.wikidata.org/wiki/Q203560,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1539655,1966年的世界盃,film,2006-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0493450,31082,,https://www.wikidata.org/wiki/Q1539655,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q4595879,1世代：我們的世代,film,2013-09-05,Q84,伦敦,51.507222222,-0.1275,,,,tt2515086,164558,,https://www.wikidata.org/wiki/Q4595879,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q40314487,200 Meat Dogs Saved from Korea,film,2017-01-01,Q8691,希思罗机场,51.4775,-0.461389,,,,tt7123204,,,https://www.wikidata.org/wiki/Q40314487,https://www.wikidata.org/wiki/Q8691,Wikidata P915/P625/P6375/P577
Q103474,2001太空漫游,film,1968-04-02,Q1122196,哈里斯岛,57.921389,-6.829444,,,,tt0062622,62,,https://www.wikidata.org/wiki/Q103474,https://www.wikidata.org/wiki/Q1122196,Wikidata P915/P625/P6375/P577
Q211693,200家汽车旅馆,film,1971-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0066732,27645,,https://www.wikidata.org/wiki/Q211693,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q125392328,28年毀滅倒數,film,2025-06-20,Q23079,诺森伯兰郡,55.166666666,-2.0,,,,tt10548174,1100988,,https://www.wikidata.org/wiki/Q125392328,https://www.wikidata.org/wiki/Q23079,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q1459835,南船塢站,51.50003,-0.01626,Marsh Wall,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q1459835,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q649329,恩納代爾湖,54.52,-3.376111111,,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q649329,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q211778,湖区,54.5,-3.166666666,,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q211778,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q7832424,特拉法加公園,51.013,-1.73637,,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q7832424,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q129143,特拉法加广场,51.508055555,-0.128055555,,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q129143,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q215255,皮卡迪利圆环,51.51,-0.134444444,,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q215255,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q456960,西敏橋,51.500833333,-0.121944444,,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q456960,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q1032842,金絲雀碼頭站,51.503611111,-0.018611111,"[[Canary Wharf]], [[Tower Hamlets]], [[Londra]]",,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q1032842,Wikidata P915/P625/P6375/P577
Q221075,28日後,film,2002-11-01,Q1295286,韋弗利修道院,51.2004,-0.758282,,,,tt0289043,170,,https://www.wikidata.org/wiki/Q221075,https://www.wikidata.org/wiki/Q1295286,Wikidata P915/P625/P6375/P577
Q221102,28週後,film,2007-04-26,Q84,伦敦,51.507222222,-0.1275,,,,tt0463854,1562,,https://www.wikidata.org/wiki/Q221102,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q221102,28週後,film,2007-04-26,Q10690,加地夫,51.481666666,-3.179166666,,,,tt0463854,1562,,https://www.wikidata.org/wiki/Q221102,https://www.wikidata.org/wiki/Q10690,Wikidata P915/P625/P6375/P577
Q27907930,30 Years Ago,film,2016-07-06,Q84,伦敦,51.507222222,-0.1275,,,,tt5680626,415817,,https://www.wikidata.org/wiki/Q27907930,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q93622,31 North 62 East,film,2009-01-01,Q177544,贺森,51.062,-0.325,,,,tt1235404,58781,,https://www.wikidata.org/wiki/Q93622,https://www.wikidata.org/wiki/Q177544,Wikidata P915/P625/P6375/P577
Q234789,44英寸的胸围,film,2009-01-01,Q3501089,埃尔斯特里影城,51.6587,-0.2758,,,,tt0914837,29182,,https://www.wikidata.org/wiki/Q234789,https://www.wikidata.org/wiki/Q3501089,Wikidata P915/P625/P6375/P577
Q85419123,83,film,2020-01-01,Q21,英格兰,53.0,-1.0,,,,tt7518786,601337,,https://www.wikidata.org/wiki/Q85419123,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q105984950,A Bird Flew In,film,,Q84,伦敦,51.507222222,-0.1275,,,,tt12543464,729727,,https://www.wikidata.org/wiki/Q105984950,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q4656335,A Day to Remember,film,1953-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0045672,224921,,https://www.wikidata.org/wiki/Q4656335,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q19363656,A Kind of English,film,1986-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0483921,853320,,https://www.wikidata.org/wiki/Q19363656,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q4658693,A Pair of Briefs,film,1962-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0056325,351783,,https://www.wikidata.org/wiki/Q4658693,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q15039707,A Private Enterprise,film,1974-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0067619,223848,,https://www.wikidata.org/wiki/Q15039707,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q4659765,A Spot of Bother,film,1938-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0170615,333328,,https://www.wikidata.org/wiki/Q4659765,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q4659962,A Tale of Two Cities,film,1958-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0052270,4701,,https://www.wikidata.org/wiki/Q4659962,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q4661631,Aap Ki Khatir,film,2006-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0810058,155949,,https://www.wikidata.org/wiki/Q4661631,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q4662707,Aashiq Banaya Aapne,film,2005-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0477253,49496,,https://www.wikidata.org/wiki/Q4662707,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q4666737,Abendland,film,2011-03-22,Q84,伦敦,51.507222222,-0.1275,,,,tt2125427,81225,,https://www.wikidata.org/wiki/Q4666737,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q3604808,Action,film,1980-01-04,Q84,伦敦,51.507222222,-0.1275,,,,tt0078732,137599,,https://www.wikidata.org/wiki/Q3604808,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q124611547,Adele: Live at the Royal Albert Hall,film,2011-11-27,Q193639,皇家阿尔伯特音乐厅,51.50105,-0.17748,,,,tt2122272,79931,,https://www.wikidata.org/wiki/Q124611547,https://www.wikidata.org/wiki/Q193639,Wikidata P915/P625/P6375/P577
Q4526392,Adulthood,film,2008-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt1126596,13058,,https://www.wikidata.org/wiki/Q4526392,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q4701744,Aksar,film,2006-02-03,Q84,伦敦,51.507222222,-0.1275,,,,tt0476729,324218,,https://www.wikidata.org/wiki/Q4701744,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q4729169,All Night Long,film,1962-02-06,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0054614,37038,,https://www.wikidata.org/wiki/Q4729169,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q4729229,All Over the Town,film,1949-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0041111,258094,,https://www.wikidata.org/wiki/Q4729229,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q4729957,All for Mary,film,1955-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0047812,578301,,https://www.wikidata.org/wiki/Q4729957,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q16147478,Allah Made Me Funny - Official Muslim Comedy Show - Live HMV Apollo,film,2009-10-05,Q84,伦敦,51.507222222,-0.1275,,,,,,,https://www.wikidata.org/wiki/Q16147478,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q2844865,An Alligator Named Daisy,film,1955-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0047813,252721,,https://www.wikidata.org/wiki/Q2844865,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q130394023,Anemone,film,2025-09-28,Q18125,曼彻斯特,53.466666666,-2.233333333,,,,tt33549447,1364608,,https://www.wikidata.org/wiki/Q130394023,https://www.wikidata.org/wiki/Q18125,Wikidata P915/P625/P6375/P577
Q21527464,Another Mother's Son,film,2017-03-16,Q22889,巴斯,51.381388888,-2.359722222,,,,tt5193790,437848,,https://www.wikidata.org/wiki/Q21527464,https://www.wikidata.org/wiki/Q22889,Wikidata P915/P625/P6375/P577
Q21527464,Another Mother's Son,film,2017-03-16,Q18712625,西伦敦制片厂,51.5137,-0.398427,,,,tt5193790,437848,,https://www.wikidata.org/wiki/Q21527464,https://www.wikidata.org/wiki/Q18712625,Wikidata P915/P625/P6375/P577
Q4802930,As Long as They're Happy,film,1955-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0047841,183656,,https://www.wikidata.org/wiki/Q4802930,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q4808558,Assault,film,1971-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0067243,106046,,https://www.wikidata.org/wiki/Q4808558,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q4812021,Asylum,film,1972-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0775421,291136,,https://www.wikidata.org/wiki/Q4812021,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q1171544,A錢大玩家,film,1999-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0131566,21039,,https://www.wikidata.org/wiki/Q1171544,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q752313,BJ单身日记,film,2001-03-10,Q84,伦敦,51.507222222,-0.1275,,,,tt0243155,634,,https://www.wikidata.org/wiki/Q752313,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q752313,BJ单身日记,film,2001-03-10,Q3410,赫特福德郡,51.9,-0.2,,,,tt0243155,634,,https://www.wikidata.org/wiki/Q752313,https://www.wikidata.org/wiki/Q3410,Wikidata P915/P625/P6375/P577
